Class,Date,Year,Month,Y/Y Percent change,# drugs,# price changes,# price changes (%),# price changes prediction,# price changes prediction (%),TRx weighted WAC,Sales weighted WAC,M/M Percent change,Sales weighted WAC predictions,M/M Percent change predictions
GI PRODUCTS,2019-03-01,2019,3,0.07440941823887047,19.0,0.0,0.0,0.0,0.0,13.562483603317647,42.547744916145405,-0.028114232370216707,42.693140614878466,-0.019049268913096773
GI PRODUCTS,2019-04-01,2019,4,0.07467060258636718,19.0,0.0,0.0,0.0,0.0,13.63125655999807,42.78219495904718,0.005510281293728658,42.484028558861716,-0.00489802467106093
GI PRODUCTS,2019-05-01,2019,5,0.07470296267914267,19.0,0.0,0.0,0.0,0.0,13.769498487523375,43.84651862848987,0.024877724727810246,42.360489655169495,-0.0029078905151628254
GI PRODUCTS,2019-06-01,2019,6,0.07509197945428557,19.0,0.0,0.0,0.0,0.0,13.75455146478688,43.03314046462661,-0.018550575719704976,41.99142338657696,-0.008712511861804995
GI PRODUCTS,2019-07-01,2019,7,0.07523326346634214,19.0,0.0,0.0,51.0,0.04444444444444445,13.709016547611151,42.62434586165702,-0.009499529863632006,41.34556122807796,-0.015380811280273465
GI PRODUCTS,2019-08-01,2019,8,0.07524915446791461,19.0,0.0,0.0,26.0,0.022222222222222227,13.809614556982556,43.35131601010605,0.017055279881796004,40.59581991737598,-0.01813353812193108
GI PRODUCTS,2019-09-01,2019,9,0.0756669729575619,19.0,0.0,0.0,50.0,0.043478260869565216,13.788860412820872,42.59639898264852,-0.017413935652646484,45.36143326086303,0.11739172538420051
GI PRODUCTS,2019-10-01,2019,10,0.07541187406117414,19.0,0.0,0.0,0.0,0.0,13.963994816382188,44.25386008923347,0.03891082688140157,44.728102506974544,-0.013961877047542814
GI PRODUCTS,2019-11-01,2019,11,0.07574753916171645,19.0,0.0,0.0,0.0,0.0,13.835022406013893,42.49911015176285,-0.03965190683778419,43.328319270271024,-0.031295386082726195
GI PRODUCTS,2019-12-01,2019,12,0.07616748516148461,19.0,0.0,0.0,0.0,0.0,13.760444353621729,41.3530355598199,-0.026967025611838835,42.1457770000422,-0.027292595008184484
GI PRODUCTS,2020-01-01,2020,1,0.07587377868916932,19.0,0.0,0.0,0.0,0.0,13.827598403951164,42.372728115090226,0.02465822741828161,41.41682699597469,-0.017295920397120357
GI PRODUCTS,2020-02-01,2020,2,0.04586356687901346,19.0,9.0,0.47368421052631576,473.0,0.4090909090909091,14.519487827173162,46.241731052749564,0.09130879954556126,45.521939602808104,0.09911702331113847
GI PRODUCTS,2020-03-01,2020,3,0.04595409609498989,19.0,0.0,0.0,0.0,0.0,14.52573383067718,45.736542329075924,-0.010924952681753086,45.423503066713046,-0.0021623976692105584
GI PRODUCTS,2020-04-01,2020,4,0.04582889173160349,19.0,0.0,0.0,26.0,0.022727272727272728,14.316106334173515,42.5573567125145,-0.06951084307351185,42.8383086635352,-0.056913144707949836
GI PRODUCTS,2020-05-01,2020,5,0.04579951207995851,19.0,0.0,0.0,0.0,0.0,14.288142742513935,42.12396760074154,-0.010183647323319667,42.65842379709825,-0.004199158931549318
GI PRODUCTS,2020-06-01,2020,6,0.0458313891596498,19.0,0.0,0.0,0.0,0.0,14.331358269020308,42.4730801077907,0.008287740375220842,43.42768002556985,0.018032926676581074
GI PRODUCTS,2020-07-01,2020,7,0.04594951847679092,19.0,0.0,0.0,0.0,0.0,14.419300383572496,43.34704306173821,0.02057686778847967,43.529118280792275,0.0023357972418214246
GI PRODUCTS,2020-08-01,2020,8,,,,,0.0,0.0,,,0.0,45.983244796027634,0.056378962224885365
GI PRODUCTS,2020-09-01,2020,9,,,,,370.0,0.32,,,0.0,44.02008282137509,-0.04269298487657258
GI PRODUCTS,2020-10-01,2020,10,,,,,0.0,0.0,,,0.0,43.856743188846785,-0.0037105707681447386
GI PRODUCTS,2020-11-01,2020,11,,,,,0.0,0.0,,,0.0,44.837938910612266,0.02237274476904183
GI PRODUCTS,2020-12-01,2020,12,,,,,0.0,0.0,,,0.0,45.14959127843283,0.006950639913263279
GI PRODUCTS,2021-01-01,2021,1,,,,,0.0,0.0,,,0.0,44.37925262007533,-0.017061918758176642
GI PRODUCTS,2021-02-01,2021,2,,,,,787.0,0.68,,,0.0,45.19317219404668,0.018340091955563187
GI PRODUCTS,2021-03-01,2021,3,,,,,0.0,0.0,,,0.0,46.39557455570424,0.02660584117651199
GI PRODUCTS,2021-04-01,2021,4,,,,,0.0,0.0,,,0.0,44.59476605311147,-0.03881423001736206
GI PRODUCTS,2021-05-01,2021,5,,,,,0.0,0.0,,,0.0,44.45088580690674,-0.003226393116030124
GI PRODUCTS,2021-06-01,2021,6,,,,,0.0,0.0,,,0.0,44.84821385235561,0.008938585547537903
GI PRODUCTS,2021-07-01,2021,7,,,,,,,,,0.0,44.69917052433776,-0.003323283475870853
GI PRODUCTS,2021-08-01,2021,8,,,,,,,,,0.0,46.05040616049557,0.03022954610359241
GI PRODUCTS,2021-09-01,2021,9,,,,,,,,,0.0,46.31993284564742,0.005852862279053461
GI PRODUCTS,2021-10-01,2021,10,,,,,,,,,0.0,46.0424256773449,-0.005991096084427827
GI PRODUCTS,2021-11-01,2021,11,,,,,,,,,0.0,46.24200049746014,0.004334585269547109
GI PRODUCTS,2021-12-01,2021,12,,,,,,,,,0.0,46.04132407449132,-0.0043397002899958625
GI PRODUCTS,2022-01-01,2022,1,,,,,,,,,0.0,45.26183291078426,-0.01693025079917132
GI PRODUCTS,2022-02-01,2022,2,,,,,,,,,0.0,47.18043021860826,0.04238885578508844
GI PRODUCTS,2022-03-01,2022,3,,,,,,,,,0.0,47.3693382529204,0.00400394895588807
GI PRODUCTS,2022-04-01,2022,4,,,,,,,,,0.0,46.360785838065595,-0.021291249826413283
GI PRODUCTS,2022-05-01,2022,5,,,,,,,,,0.0,46.23572275978496,-0.0026976047972411266
GI PRODUCTS,2022-06-01,2022,6,,,,,,,,,0.0,46.25343258640819,0.0003830334115297873
GI PRODUCTS,2022-07-01,2022,7,,,,,,,,,0.0,45.855050906732366,-0.008613018697187225
GI PRODUCTS,2022-08-01,2022,8,,,,,,,,,0.0,46.13811673060203,0.006173056583132164
GI PRODUCTS,2022-09-01,2022,9,,,,,,,,,0.0,48.651327284063065,0.05447145942552312
GI PRODUCTS,2022-10-01,2022,10,,,,,,,,,0.0,48.21723390840453,-0.008922539217151693
GI PRODUCTS,2022-11-01,2022,11,,,,,,,,,0.0,47.62279005161411,-0.012328452061759698
GI PRODUCTS,2022-12-01,2022,12,,,,,,,,,0.0,46.92375391648071,-0.014678605230306174
GI PRODUCTS,2023-01-01,2023,1,,,,,,,,,0.0,46.15811722231316,-0.016316612168973177
